evaluation_type,split_type,model,target,unit,holdout_MAE,holdout_RMSE,holdout_R2,holdout_MedAE,holdout_Q90_AE,holdout_Q95_AE,holdout_Max_AE,holdout_n_samples,cv_mae_mean,cv_mae_std,cv_rmse_mean,cv_rmse_std,cv_r2_mean,cv_r2_std,cv_medae_mean,cv_q90ae_mean,cv_q95ae_mean,n_outer_folds
holdout_test,frozen_80_20,KernelRidge,HOMO,eV,0.10828894247178279,0.1632795645715269,0.9044943281584776,0.05734615050050573,0.2723228037965506,0.31735844371325594,0.6511391948051166,54,0.12087000817819395,0.023078894401312985,0.19554248784108422,0.07056968060589239,0.7213857139859866,0.16982269563861016,0.07729988944689771,0.25014618211395445,0.3464488776848105,15
holdout_test,frozen_80_20,RandomForest,LUMO,eV,0.1099083420569033,0.1713187788325046,0.9468067278437943,0.06838689451973062,0.30357541401692106,0.4331062617881653,0.5712019279728806,54,0.1396349753437364,0.038430571792729316,0.2711652685833779,0.14843061265105972,0.8285503267379135,0.14795081777499602,0.07241058044055257,0.2872824119987008,0.37268301272723986,15
holdout_test,frozen_80_20,RandomForest,Final Energy,Eh,1470.0173551766075,2859.7025435405412,0.6678734981239993,410.3627336247923,3995.9736747739544,6975.9860625995525,11761.01177051854,54,1002.6034546893065,260.89361942586845,1732.504588272956,392.7397686947891,0.8420897795548116,0.10108374802808683,474.144212423687,2530.9030943245557,4008.8356068187013,15
