outer_fold,repeat_id,split_id,model,target,MAE,RMSE,R2,MedAE,Q90_AE,Q95_AE,Max_AE,n_samples,best_params_json,best_inner_score,energy_target_mode,weight_scheme
3,1,3,XGBoost,LUMO,0.15310559542338048,0.29733666635828004,0.8653404668882478,0.08659999534606944,0.3261764483123774,0.4423686272949219,1.588113070648193,42,"{""n_estimators"": 1023, ""max_depth"": 6, ""learning_rate"": 0.0016575036156954216, ""subsample"": 0.770561005364599, ""colsample_bytree"": 0.7760507241606935, ""min_child_weight"": 8, ""reg_alpha"": 0.002783069451185149, ""reg_lambda"": 0.02861279841117647, ""gamma"": 0.0003396291629528529}",0.14114822527689214,,
3,1,3,XGBoost,delta_lumo,0.1531055954233805,0.2973366663582801,0.1995789563326057,0.08659999534606966,0.32617644831237746,0.44236862729492193,1.588113070648193,42,"{""n_estimators"": 1023, ""max_depth"": 6, ""learning_rate"": 0.0016575036156954216, ""subsample"": 0.770561005364599, ""colsample_bytree"": 0.7760507241606935, ""min_child_weight"": 8, ""reg_alpha"": 0.002783069451185149, ""reg_lambda"": 0.02861279841117647, ""gamma"": 0.0003396291629528529}",0.14114822527689214,,
3,1,3,LinearRegression,Final Energy,1555.9643497190284,2116.9597152267233,0.6710147757628823,1077.3528224250394,3285.8075639933995,3864.4947003924826,8030.838735002316,42,{},1923.8017229284678,delta_energy,none
3,1,3,LinearRegression,delta_energy,1555.9643497190284,2116.959715226723,0.6492734423238169,1077.3528224250397,3285.807563993399,3864.4947003924826,8030.838735002315,42,{},1923.8017229284678,delta_energy,none
3,1,3,Ridge,Final Energy,1476.019228403505,1995.9771045436578,0.7075428011206226,1099.0693302967052,3025.270126312853,3891.129042317612,7697.9556380849845,42,"{""alpha"": 10.483179143958914}",1845.256560599779,delta_energy,none
3,1,3,Ridge,delta_energy,1476.019228403505,1995.9771045436573,0.6882154605318894,1099.0693302967054,3025.270126312852,3891.129042317612,7697.955638084984,42,"{""alpha"": 10.483179143958914}",1845.256560599779,delta_energy,none
3,1,3,ElasticNet,Final Energy,1386.9869577109598,1938.664048188251,0.7240970661681838,1076.9076386882534,2963.7641991911178,3214.491209861326,7912.310777677913,42,"{""alpha"": 0.07124033125467565, ""l1_ratio"": 0.4682230817009052}",1859.1356954606313,delta_energy,none
3,1,3,ElasticNet,delta_energy,1386.9869577109598,1938.664048188251,0.7058637315399683,1076.9076386882537,2963.7641991911173,3214.4912098613263,7912.3107776779125,42,"{""alpha"": 0.07124033125467565, ""l1_ratio"": 0.4682230817009052}",1859.1356954606313,delta_energy,none
3,1,3,KernelRidge,Final Energy,1610.6407350572622,2586.93021007065,0.5087295629838264,791.3910805171852,4050.939759220991,4827.683711731574,8950.526841078059,42,"{""alpha"": 0.010555661644665794, ""gamma"": 0.02153601367540221}",1087.7842106066491,delta_energy,none
3,1,3,KernelRidge,delta_energy,1610.6407350572622,2586.93021007065,0.4762634411247314,791.3910805171852,4050.9397592209907,4827.683711731573,8950.526841078059,42,"{""alpha"": 0.010555661644665794, ""gamma"": 0.02153601367540221}",1087.7842106066491,delta_energy,none
3,1,3,RandomForest,Final Energy,1046.9034579060703,1847.4486591258317,0.7494491030826008,503.89277930632954,2521.1241874883435,3205.0594696320595,6855.1149475475795,42,"{""n_estimators"": 534, ""max_depth"": 15, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": null}",1006.861265076024,delta_energy,none
3,1,3,RandomForest,delta_energy,1046.9034579060703,1847.4486591258317,0.7328911843919672,503.89277930632954,2521.1241874883435,3205.0594696320595,6855.114947547579,42,"{""n_estimators"": 534, ""max_depth"": 15, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": null}",1006.861265076024,delta_energy,none
3,1,3,XGBoost,Final Energy,1045.3301151664807,1972.7560944558732,0.7143080568346823,524.4463020617711,2131.944688689248,5238.311977757523,8482.5642741425,42,"{""n_estimators"": 1156, ""max_depth"": 8, ""learning_rate"": 0.007364182422341646, ""subsample"": 0.8464249136506518, ""colsample_bytree"": 0.997711032152238, ""min_child_weight"": 1, ""reg_alpha"": 1.2576170717841686e-08, ""reg_lambda"": 0.11231380526561804, ""gamma"": 0.4677737731720352}",924.1674465527954,delta_energy,none
3,1,3,XGBoost,delta_energy,1045.3301151664807,1972.7560944558732,0.6954278052622445,524.4463020617711,2131.944688689248,5238.311977757523,8482.5642741425,42,"{""n_estimators"": 1156, ""max_depth"": 8, ""learning_rate"": 0.007364182422341646, ""subsample"": 0.8464249136506518, ""colsample_bytree"": 0.997711032152238, ""min_child_weight"": 1, ""reg_alpha"": 1.2576170717841686e-08, ""reg_lambda"": 0.11231380526561804, ""gamma"": 0.4677737731720352}",924.1674465527954,delta_energy,none
4,1,4,LinearRegression,HOMO,0.12386459736867775,0.16088897573758695,0.774434475536695,0.08689299907688497,0.25084715982482403,0.3334258918399632,0.4333648877308294,42,{},0.14407241180293767,,
4,1,4,LinearRegression,delta_homo,0.12386459736867776,0.160888975737587,0.501410707784697,0.08689299907688519,0.25084715982482436,0.3334258918399636,0.4333648877308298,42,{},0.14407241180293767,,
4,1,4,Ridge,HOMO,0.1430625975003506,0.1821833359569919,0.7107739214628265,0.11448676634443489,0.2816519696578641,0.3340383201779547,0.4817584588854462,42,"{""alpha"": 224.40393617354064}",0.13291623692358154,,
4,1,4,Ridge,delta_homo,0.14306259750035052,0.18218333595699185,0.3606956287705392,0.11448676634443533,0.2816519696578645,0.33403832017795426,0.4817584588854462,42,"{""alpha"": 224.40393617354064}",0.13291623692358154,,
4,1,4,ElasticNet,HOMO,0.1513884175202906,0.19567551371229122,0.6663484749773418,0.11529825134435612,0.29979913537337854,0.4170220015681525,0.5579000275848971,42,"{""alpha"": 0.18662029268806984, ""l1_ratio"": 0.5100936813376709}",0.13768049672278457,,
4,1,4,ElasticNet,delta_homo,0.15138841752029056,0.19567551371229114,0.26249776820541615,0.11529825134435567,0.29979913537337854,0.4170220015681525,0.5579000275848967,42,"{""alpha"": 0.18662029268806984, ""l1_ratio"": 0.5100936813376709}",0.13768049672278457,,
4,1,4,KernelRidge,HOMO,0.1033681324940072,0.13620328952084218,0.8383426921283925,0.07896949810110288,0.21144890822853055,0.2937071676010919,0.3500528129975482,42,"{""alpha"": 0.1060378245685635, ""gamma"": 0.007434651050793948}",0.1276907519481396,,
4,1,4,KernelRidge,delta_homo,0.10336813249400728,0.13620328952084218,0.6426732192124149,0.07896949810110332,0.2114489082285306,0.2937071676010919,0.3500528129975482,42,"{""alpha"": 0.1060378245685635, ""gamma"": 0.007434651050793948}",0.1276907519481396,,
4,1,4,RandomForest,HOMO,0.11278823073579099,0.14969632294821927,0.8047269029134624,0.09325718089429902,0.2404343375725218,0.29623280108360117,0.40008835735555515,42,"{""n_estimators"": 872, ""max_depth"": 11, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}",0.12803613907978603,,
4,1,4,RandomForest,delta_homo,0.11278823073579106,0.14969632294821933,0.568368989468931,0.09325718089429902,0.24043433757252225,0.29623280108360156,0.4000883573555556,42,"{""n_estimators"": 872, ""max_depth"": 11, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}",0.12803613907978603,,
4,1,4,XGBoost,HOMO,0.11836721840704059,0.1580577235257467,0.7823034261495649,0.09019128555297895,0.28393754919128333,0.3033516246765135,0.391669945022584,42,"{""n_estimators"": 596, ""max_depth"": 4, ""learning_rate"": 0.003995343362536698, ""subsample"": 0.8254392258843063, ""colsample_bytree"": 0.8650973192065733, ""min_child_weight"": 2, ""reg_alpha"": 7.375865809151666e-07, ""reg_lambda"": 8.023060989200975, ""gamma"": 0.0025951224264213397}",0.12480978560781225,,
4,1,4,XGBoost,delta_homo,0.11836721840704059,0.1580577235257467,0.5188042102974728,0.09019128555297895,0.28393754919128333,0.3033516246765135,0.391669945022584,42,"{""n_estimators"": 596, ""max_depth"": 4, ""learning_rate"": 0.003995343362536698, ""subsample"": 0.8254392258843063, ""colsample_bytree"": 0.8650973192065733, ""min_child_weight"": 2, ""reg_alpha"": 7.375865809151666e-07, ""reg_lambda"": 8.023060989200975, ""gamma"": 0.0025951224264213397}",0.12480978560781225,,
4,1,4,LinearRegression,LUMO,0.16411198084893036,0.22652039020585443,0.8720057797299869,0.08113857436111871,0.3721903361164536,0.45253243008895694,0.7333190393177773,42,{},0.1982402249182023,,
4,1,4,LinearRegression,delta_lumo,0.16411198084893042,0.22652039020585446,0.06645908487508534,0.08113857436111882,0.3721903361164535,0.45253243008895655,0.7333190393177773,42,{},0.1982402249182023,,
4,1,4,Ridge,LUMO,0.13039245173424355,0.17461114149309928,0.9239464203834977,0.09229682450956983,0.3319946302873121,0.4012989438229643,0.4511225614973877,42,"{""alpha"": 118.32242968110671}",0.1664119827254309,,
4,1,4,Ridge,delta_lumo,0.1303924517342436,0.17461114149309928,0.44529426278829454,0.09229682450957011,0.3319946302873117,0.40129894382296394,0.45112256149738794,42,"{""alpha"": 118.32242968110671}",0.1664119827254309,,
4,1,4,ElasticNet,LUMO,0.13086603948880804,0.17517368540485453,0.9234555880633892,0.0958471373863643,0.3323382959006725,0.40052407746753954,0.44853387231007935,42,"{""alpha"": 0.3993248592272999, ""l1_ratio"": 0.0524370711896395}",0.1684026001718697,,
4,1,4,ElasticNet,delta_lumo,0.13086603948880807,0.17517368540485453,0.441714319472726,0.09584713738636452,0.3323382959006721,0.40052407746753915,0.4485338723100796,42,"{""alpha"": 0.3993248592272999, ""l1_ratio"": 0.0524370711896395}",0.1684026001718697,,
4,1,4,KernelRidge,LUMO,0.11821680060585284,0.16710823583344506,0.9303419254736816,0.07076341151106239,0.289194971797677,0.4160643045118253,0.46497205984558554,42,"{""alpha"": 0.7560806948218721, ""gamma"": 0.008122899922166157}",0.16401086431027492,,
4,1,4,KernelRidge,delta_lumo,0.11821680060585288,0.16710823583344508,0.49194063214763784,0.07076341151106247,0.2891949717976766,0.4160643045118253,0.46497205984558576,42,"{""alpha"": 0.7560806948218721, ""gamma"": 0.008122899922166157}",0.16401086431027492,,
4,1,4,RandomForest,LUMO,0.10654631944092213,0.1522874366723481,0.9421499271618878,0.056389934483510484,0.2461673175189227,0.36391880047378944,0.47149473713809,42,"{""n_estimators"": 305, ""max_depth"": 7, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.15325138671584676,,
4,1,4,RandomForest,delta_lumo,0.10654631944092213,0.15228743667234812,0.5780636826928129,0.05638993448351037,0.2461673175189227,0.3639188004737896,0.47149473713809,42,"{""n_estimators"": 305, ""max_depth"": 7, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.15325138671584676,,
4,1,4,XGBoost,LUMO,0.10895247503734778,0.15271660820896693,0.9418234052980546,0.058034609970092854,0.2746837050659176,0.3135202243576051,0.4295083088073737,42,"{""n_estimators"": 1207, ""max_depth"": 7, ""learning_rate"": 0.0018535401332498119, ""subsample"": 0.8868291783435331, ""colsample_bytree"": 0.9820543121918454, ""min_child_weight"": 6, ""reg_alpha"": 0.009915256262351206, ""reg_lambda"": 1.0823788352106268e-05, ""gamma"": 2.601046044329496e-07}",0.1582262224389432,,
4,1,4,XGBoost,delta_lumo,0.10895247503734778,0.15271660820896696,0.5756821570354193,0.0580346099700928,0.2746837050659178,0.3135202243576053,0.4295083088073737,42,"{""n_estimators"": 1207, ""max_depth"": 7, ""learning_rate"": 0.0018535401332498119, ""subsample"": 0.8868291783435331, ""colsample_bytree"": 0.9820543121918454, ""min_child_weight"": 6, ""reg_alpha"": 0.009915256262351206, ""reg_lambda"": 1.0823788352106268e-05, ""gamma"": 2.601046044329496e-07}",0.1582262224389432,,
4,1,4,LinearRegression,Final Energy,2473.8976087767537,3350.4346486063305,0.18641440116896146,1730.7143560869108,4364.484022000229,8278.608695735376,9387.161545054762,42,{},1580.432312626796,delta_energy,none
4,1,4,LinearRegression,delta_energy,2473.8976087767537,3350.4346486063305,0.16030431732076855,1730.7143560869113,4364.484022000229,8278.608695735378,9387.161545054762,42,{},1580.432312626796,delta_energy,none
4,1,4,Ridge,Final Energy,2350.927555941015,3217.0801075991953,0.24989043986199522,1652.6115879867991,3733.1232131854476,8246.358006693476,9496.132990660397,42,"{""alpha"": 12.439622411953247}",1560.8135959342676,delta_energy,none
4,1,4,Ridge,delta_energy,2350.9275559410153,3217.0801075991953,0.22581746765270982,1652.6115879867991,3733.1232131854476,8246.358006693476,9496.132990660397,42,"{""alpha"": 12.439622411953247}",1560.8135959342676,delta_energy,none
4,1,4,ElasticNet,Final Energy,2274.04512235784,3201.222100942844,0.2572672687206934,1483.9824650174064,3854.448705221121,8358.012730326343,9477.902707040244,42,"{""alpha"": 0.03739402384657254, ""l1_ratio"": 0.5077640338097111}",1424.6793555086501,delta_energy,none
4,1,4,ElasticNet,delta_energy,2274.04512235784,3201.222100942844,0.23343103818961763,1483.9824650174064,3854.448705221121,8358.012730326343,9477.902707040244,42,"{""alpha"": 0.03739402384657254, ""l1_ratio"": 0.5077640338097111}",1424.6793555086501,delta_energy,none
4,1,4,KernelRidge,Final Energy,1434.4639464531492,2143.047846961006,0.6671376423470501,769.4938838977546,4286.694781958038,4968.163861914125,5888.579032284044,42,"{""alpha"": 0.043039162024544726, ""gamma"": 0.03415092993567224}",1138.1770828244753,delta_energy,none
4,1,4,KernelRidge,delta_energy,1434.4639464531494,2143.047846961006,0.6564552211233792,769.4938838977546,4286.694781958038,4968.163861914125,5888.579032284044,42,"{""alpha"": 0.043039162024544726, ""gamma"": 0.03415092993567224}",1138.1770828244753,delta_energy,none
4,1,4,RandomForest,Final Energy,1485.172473953795,2301.4828346271584,0.6161014867327071,538.0559580672439,4563.121362377672,4675.5565696790645,5851.834136783027,42,"{""n_estimators"": 314, ""max_depth"": 14, ""min_samples_split"": 3, ""min_samples_leaf"": 1, ""max_features"": null}",931.2755259961433,delta_energy,none
4,1,4,RandomForest,delta_energy,1485.172473953795,2301.4828346271584,0.6037811821636396,538.0559580672441,4563.121362377672,4675.5565696790645,5851.834136783026,42,"{""n_estimators"": 314, ""max_depth"": 14, ""min_samples_split"": 3, ""min_samples_leaf"": 1, ""max_features"": null}",931.2755259961433,delta_energy,none
4,1,4,XGBoost,Final Energy,1620.7140957104923,2612.7353268511297,0.505243185270466,407.92817875,4712.061786046588,5019.801063316485,8437.893753651137,42,"{""n_estimators"": 1063, ""max_depth"": 7, ""learning_rate"": 0.048918662773823646, ""subsample"": 0.9050050757288515, ""colsample_bytree"": 0.9357453738723321, ""min_child_weight"": 2, ""reg_alpha"": 3.413507033243291e-07, ""reg_lambda"": 8.557733150292866e-05, ""gamma"": 0.016638728664454996}",843.2745894151102,delta_energy,none
4,1,4,XGBoost,delta_energy,1620.7140957104925,2612.7353268511297,0.489365148668523,407.92817875,4712.061786046588,5019.801063316485,8437.893753651137,42,"{""n_estimators"": 1063, ""max_depth"": 7, ""learning_rate"": 0.048918662773823646, ""subsample"": 0.9050050757288515, ""colsample_bytree"": 0.9357453738723321, ""min_child_weight"": 2, ""reg_alpha"": 3.413507033243291e-07, ""reg_lambda"": 8.557733150292866e-05, ""gamma"": 0.016638728664454996}",843.2745894151102,delta_energy,none
5,1,5,LinearRegression,HOMO,0.1490516132553426,0.313706379409024,0.6968797924283457,0.081761262800502,0.2531069821472881,0.3617571143526315,1.7560473528738219,42,{},0.13430012018496862,,
5,1,5,LinearRegression,delta_homo,0.1490516132553426,0.31370637940902396,-0.08163466234410821,0.081761262800502,0.25310698214728816,0.3617571143526319,1.7560473528738214,42,{},0.13430012018496862,,
5,1,5,Ridge,HOMO,0.14574919350131876,0.30685344221975713,0.7099785044360312,0.06575073378143381,0.25739978929085355,0.4103855215868906,1.7358683307237173,42,"{""alpha"": 39.626106713810195}",0.12669199234747142,,
5,1,5,Ridge,delta_homo,0.1457491935013187,0.306853442219757,-0.034894060478340316,0.06575073378143359,0.25739978929085316,0.4103855215868902,1.7358683307237168,42,"{""alpha"": 39.626106713810195}",0.12669199234747142,,
5,1,5,ElasticNet,HOMO,0.1462788457694041,0.3071585352629441,0.7094015024119449,0.06597087776433685,0.25909290523351164,0.43192308072131397,1.7432759243251374,42,"{""alpha"": 0.43364344665291954, ""l1_ratio"": 0.05048411283547954}",0.13234417476891552,,
5,1,5,ElasticNet,delta_homo,0.1462788457694041,0.30715853526294407,-0.03695299740799696,0.06597087776433708,0.2590929052335117,0.43192308072131397,1.743275924325137,42,"{""alpha"": 0.43364344665291954, ""l1_ratio"": 0.05048411283547954}",0.13234417476891552,,
5,1,5,KernelRidge,HOMO,0.12583154546776296,0.30938391183764014,0.7051754519083484,0.051571117236325126,0.18523515873112364,0.3710302963417305,1.8232476894106084,42,"{""alpha"": 0.031649260968892014, ""gamma"": 0.00989275739327622}",0.1150086830805876,,
5,1,5,KernelRidge,delta_homo,0.12583154546776298,0.3093839118376401,-0.05203296434958138,0.051571117236325126,0.18523515873112364,0.3710302963417309,1.823247689410608,42,"{""alpha"": 0.031649260968892014, ""gamma"": 0.00989275739327622}",0.1150086830805876,,
5,1,5,RandomForest,HOMO,0.11988172251507144,0.2923172676643372,0.736805305780373,0.07849028321922491,0.20224381612367712,0.24287582386583983,1.7747396448201411,42,"{""n_estimators"": 714, ""max_depth"": 15, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": null}",0.11515193387665107,,
5,1,5,RandomForest,delta_homo,0.11988172251507136,0.292317267664337,0.06083297285380873,0.07849028321922491,0.2022438161236775,0.24287582386583986,1.7747396448201402,42,"{""n_estimators"": 714, ""max_depth"": 15, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": null}",0.11515193387665107,,
5,1,5,XGBoost,HOMO,0.1392035961485363,0.296729222448563,0.7288005365842198,0.06500934313201867,0.2325277263839722,0.266775548879242,1.7304265377197265,42,"{""n_estimators"": 690, ""max_depth"": 6, ""learning_rate"": 0.017213007368112147, ""subsample"": 0.7359947397839561, ""colsample_bytree"": 0.9745910420726175, ""min_child_weight"": 9, ""reg_alpha"": 0.20257517709338022, ""reg_lambda"": 0.1292461597065397, ""gamma"": 1.0807048822047713e-07}",0.10746504836667131,,
5,1,5,XGBoost,delta_homo,0.13920359614853628,0.2967292224485629,0.032269269048027405,0.06500934313201867,0.2325277263839722,0.266775548879242,1.730426537719726,42,"{""n_estimators"": 690, ""max_depth"": 6, ""learning_rate"": 0.017213007368112147, ""subsample"": 0.7359947397839561, ""colsample_bytree"": 0.9745910420726175, ""min_child_weight"": 9, ""reg_alpha"": 0.20257517709338022, ""reg_lambda"": 0.1292461597065397, ""gamma"": 1.0807048822047713e-07}",0.10746504836667131,,
5,1,5,LinearRegression,LUMO,0.13866487299472108,0.18037870703728207,0.9092707703195885,0.1178119819988126,0.3045453690449885,0.312028716091401,0.5554957194923074,42,{},0.1931750332702875,,
5,1,5,LinearRegression,delta_lumo,0.13866487299472113,0.18037870703728212,0.1501416928867788,0.1178119819988126,0.3045453690449889,0.3120287160914012,0.5554957194923071,42,{},0.1931750332702875,,
5,1,5,Ridge,LUMO,0.11002848851980288,0.14896032957038188,0.9381246122539466,0.08017370233696464,0.2597178053910916,0.3036840823008542,0.34925322771945444,42,"{""alpha"": 108.78681944097961}",0.18015763018598938,,
5,1,5,Ridge,delta_lumo,0.1100284885198029,0.14896032957038194,0.4204148710722684,0.08017370233696441,0.25971780539109185,0.30368408230085436,0.3492532277194549,42,"{""alpha"": 108.78681944097961}",0.18015763018598938,,
5,1,5,ElasticNet,LUMO,0.11106717095570466,0.15901255870253786,0.929491814830693,0.05567288352092947,0.3142008090934107,0.3455233576792891,0.36575296117039735,42,"{""alpha"": 1.8806024408510207, ""l1_ratio"": 0.050459282459870594}",0.18297707040635489,,
5,1,5,ElasticNet,delta_lumo,0.11106717095570467,0.1590125587025379,0.3395516847582146,0.05567288352092925,0.314200809093411,0.34552335767928927,0.36575296117039713,42,"{""alpha"": 1.8806024408510207, ""l1_ratio"": 0.050459282459870594}",0.18297707040635489,,
5,1,5,KernelRidge,LUMO,0.11169040266551726,0.1499351768456543,0.9373120948868284,0.08111147277412101,0.2637230710487482,0.30434692879371017,0.3482944881581429,42,"{""alpha"": 1.129672915716003, ""gamma"": 0.004893778308085979}",0.17337708833494583,,
5,1,5,KernelRidge,delta_lumo,0.1116904026655173,0.14993517684565433,0.4128040422737488,0.08111147277412112,0.2637230710487484,0.30434692879370995,0.34829448815814334,42,"{""alpha"": 1.129672915716003, ""gamma"": 0.004893778308085979}",0.17337708833494583,,
5,1,5,RandomForest,LUMO,0.09215695260854309,0.1324434166992214,0.9510855205294324,0.05010360077982279,0.2555411079645152,0.3214367866482252,0.32521165147956443,42,"{""n_estimators"": 938, ""max_depth"": 16, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}",0.15371341895542318,,
5,1,5,RandomForest,delta_lumo,0.09215695260854312,0.13244341669922144,0.5418193578562254,0.05010360077982279,0.2555411079645156,0.32143678664822506,0.325211651479564,42,"{""n_estimators"": 938, ""max_depth"": 16, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}",0.15371341895542318,,
5,1,5,XGBoost,LUMO,0.08882202450706835,0.12612399330996288,0.9556419843159568,0.06102358624267612,0.2001480465881347,0.275031071720886,0.37389094079589835,42,"{""n_estimators"": 394, ""max_depth"": 8, ""learning_rate"": 0.00380744537996053, ""subsample"": 0.9667870127634388, ""colsample_bytree"": 0.7055618221967466, ""min_child_weight"": 8, ""reg_alpha"": 3.07946269456041e-06, ""reg_lambda"": 1.1019739244275612e-05, ""gamma"": 1.4439805002748124e-08}",0.15493459983671917,,
5,1,5,XGBoost,delta_lumo,0.08882202450706833,0.12612399330996288,0.584499634253131,0.06102358624267623,0.20014804658813493,0.2750310717208864,0.37389094079589835,42,"{""n_estimators"": 394, ""max_depth"": 8, ""learning_rate"": 0.00380744537996053, ""subsample"": 0.9667870127634388, ""colsample_bytree"": 0.7055618221967466, ""min_child_weight"": 8, ""reg_alpha"": 3.07946269456041e-06, ""reg_lambda"": 1.1019739244275612e-05, ""gamma"": 1.4439805002748124e-08}",0.15493459983671917,,
5,1,5,LinearRegression,Final Energy,1813.0079357292918,2472.863347477432,0.7562599275281096,1376.9216633301653,3596.5988469276667,4890.668251870498,8156.582829245201,42,{},1966.9044957381525,delta_energy,none
5,1,5,LinearRegression,delta_energy,1813.0079357292918,2472.863347477432,0.7373001898456052,1376.921663330166,3596.5988469276667,4890.668251870497,8156.5828292452015,42,{},1966.9044957381525,delta_energy,none
5,1,5,Ridge,Final Energy,1712.966564750681,2273.3768229963052,0.7939988916739668,1510.6423199350622,2981.0121068116036,3637.682094978281,7179.081774501819,42,"{""alpha"": 18.28747222284813}",1867.8723267989062,delta_energy,none
5,1,5,Ridge,delta_energy,1712.966564750681,2273.3768229963057,0.7779747437504971,1510.6423199350622,2981.012106811603,3637.682094978281,7179.08177450182,42,"{""alpha"": 18.28747222284813}",1867.8723267989062,delta_energy,none
5,1,5,ElasticNet,Final Energy,1711.1121881071124,2193.050811790444,0.808299127656683,1438.4568639985027,2742.6095987248923,3503.332039701078,7177.858985842377,42,"{""alpha"": 0.06447805000740864, ""l1_ratio"": 0.5705766637346972}",1807.9336321084734,delta_energy,none
5,1,5,ElasticNet,delta_energy,1711.1121881071124,2193.0508117904446,0.7933873480043826,1438.4568639985027,2742.6095987248905,3503.332039701079,7177.8589858423775,42,"{""alpha"": 0.06447805000740864, ""l1_ratio"": 0.5705766637346972}",1807.9336321084734,delta_energy,none
5,1,5,KernelRidge,Final Energy,869.8244296925399,1544.9222644453885,0.9048650783517044,494.83597032964326,1689.7368627986432,2395.66614627141,7804.265657247377,42,"{""alpha"": 0.03283434100297473, ""gamma"": 0.02947018320066595}",1195.5475665497408,delta_energy,none
5,1,5,KernelRidge,delta_energy,869.8244296925399,1544.9222644453885,0.8974648460443749,494.83597032964303,1689.7368627986398,2395.66614627141,7804.265657247378,42,"{""alpha"": 0.03283434100297473, ""gamma"": 0.02947018320066595}",1195.5475665497408,delta_energy,none
5,1,5,RandomForest,Final Energy,999.9048218809099,1690.3027998236118,0.8861178329981426,447.1066818868235,3164.231117717432,3846.899516972349,6125.953840663695,42,"{""n_estimators"": 782, ""max_depth"": 13, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": null}",1080.4188698266073,delta_energy,none
5,1,5,RandomForest,delta_energy,999.9048218809099,1690.302799823612,0.8772593142032105,447.1066818868235,3164.231117717432,3846.89951697235,6125.953840663694,42,"{""n_estimators"": 782, ""max_depth"": 13, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": null}",1080.4188698266073,delta_energy,none
5,1,5,XGBoost,Final Energy,1262.190709221942,2202.3181146684,0.8066755413065285,449.66193312124915,3438.9844778848956,5514.287010158923,7623.5462767975305,42,"{""n_estimators"": 1168, ""max_depth"": 8, ""learning_rate"": 0.026498560343861846, ""subsample"": 0.8296146498773261, ""colsample_bytree"": 0.8752594862807098, ""min_child_weight"": 5, ""reg_alpha"": 0.003671665930402534, ""reg_lambda"": 7.237177075764979e-05, ""gamma"": 9.648000348301562e-06}",1086.524635482077,delta_energy,none
5,1,5,XGBoost,delta_energy,1262.190709221942,2202.3181146684,0.7916374682179801,449.66193312124915,3438.9844778848965,5514.287010158924,7623.546276797531,42,"{""n_estimators"": 1168, ""max_depth"": 8, ""learning_rate"": 0.026498560343861846, ""subsample"": 0.8296146498773261, ""colsample_bytree"": 0.8752594862807098, ""min_child_weight"": 5, ""reg_alpha"": 0.003671665930402534, ""reg_lambda"": 7.237177075764979e-05, ""gamma"": 9.648000348301562e-06}",1086.524635482077,delta_energy,none
6,2,1,LinearRegression,HOMO,0.11233661928664707,0.1433110774463155,0.7839340023981998,0.08513531142679476,0.24249670497673623,0.3183051366119864,0.37231121534141653,43,{},0.14904392416089168,,
6,2,1,LinearRegression,delta_homo,0.11233661928664702,0.14331107744631552,0.3611642218534048,0.08513531142679431,0.24249670497673623,0.3183051366119868,0.37231121534141653,43,{},0.14904392416089168,,
6,2,1,Ridge,HOMO,0.10524310740601797,0.13600401940347365,0.8054055758866965,0.07830220298074408,0.22199923181777426,0.2863026796473798,0.3934761415003205,43,"{""alpha"": 28.86722068862895}",0.14219823810763016,,
6,2,1,Ridge,delta_homo,0.10524310740601797,0.1360040194034736,0.424648571588226,0.07830220298074408,0.2219992318177738,0.2863026796473802,0.39347614150032006,43,"{""alpha"": 28.86722068862895}",0.14219823810763016,,
6,2,1,ElasticNet,HOMO,0.10734802178159393,0.1387093008010276,0.7975871545873998,0.07551439879021427,0.2279736031634807,0.29652837657571074,0.41059828427012235,43,"{""alpha"": 0.18262622195346978, ""l1_ratio"": 0.08195704731490103}",0.1479574732784024,,
6,2,1,ElasticNet,delta_homo,0.10734802178159392,0.13870930080102759,0.4015320825985098,0.07551439879021427,0.22797360316348037,0.29652837657571035,0.41059828427012235,43,"{""alpha"": 0.18262622195346978, ""l1_ratio"": 0.08195704731490103}",0.1479574732784024,,
6,2,1,KernelRidge,HOMO,0.0894329496362579,0.12378728139870206,0.8387948340148073,0.0656731006814244,0.21132041907538648,0.24764805312060084,0.37148601976099993,43,"{""alpha"": 0.12628715871571178, ""gamma"": 0.009047533187884508}",0.12498335133507839,,
6,2,1,KernelRidge,delta_homo,0.08943294963625796,0.12378728139870213,0.5233695778305856,0.06567310068142396,0.21132041907538615,0.24764805312060129,0.3714860197610004,43,"{""alpha"": 0.12628715871571178, ""gamma"": 0.009047533187884508}",0.12498335133507839,,
