evaluation_type,split_type,model,target,unit,holdout_MAE,holdout_RMSE,holdout_R2,holdout_MedAE,holdout_Q90_AE,holdout_Q95_AE,holdout_Max_AE,holdout_n_samples,cv_mae_mean,cv_mae_std,cv_rmse_mean,cv_rmse_std,cv_r2_mean,cv_r2_std,cv_medae_mean,cv_q90ae_mean,cv_q95ae_mean,n_outer_folds
holdout_test,frozen_80_20,KernelRidge,HOMO,eV,0.10828894247178279,0.1632795645715269,0.9044943281584776,0.05734615050050573,0.2723228037965506,0.31735844371325594,0.6511391948051166,54,0.12087000817819395,0.023078894401312985,0.19554248784108422,0.07056968060589239,0.7213857139859866,0.16982269563861016,0.07729988944689771,0.25014618211395445,0.3464488776848105,15
holdout_test,frozen_80_20,RandomForest,LUMO,eV,0.10990834205690282,0.17131877883250432,0.9468067278437945,0.06838689451973062,0.30357541401692145,0.4331062617881642,0.5712019279728797,54,0.13963497534373637,0.038430571792729275,0.27116526858337786,0.14843061265105964,0.8285503267379136,0.1479508177749959,0.0724105804405526,0.2872824119987009,0.37268301272723964,15
holdout_test,frozen_80_20,RandomForest,Final Energy,Eh,1470.0173551766072,2859.7025435405412,0.6678734981239993,410.3627336247914,3995.9736747739544,6975.986062599552,11761.011770518537,54,1002.6034546893065,260.8936194258686,1732.504588272956,392.7397686947893,0.8420897795548115,0.10108374802808685,474.1442124236873,2530.9030943245566,4008.8356068187027,15
